date,sst_atlantic_f,sst_pacific_f,sst_gulf_f,sst_atlantic_anom,sst_pacific_anom,sst_gulf_anom,data_source,quality_flag
1998-09-27,72.7024,71.2442,82.4533,-0.3526,-0.3650,-0.2097,NOAA_NCEI_OISST_V2.1,1
1998-09-28,72.5499,71.1778,82.3742,-0.3727,-0.3542,-0.2060,NOAA_NCEI_OISST_V2.1,1
1998-09-29,72.3974,71.1115,82.2951,-0.3928,-0.3435,-0.2022,NOAA_NCEI_OISST_V2.1,1
1998-09-30,72.2449,71.0451,82.2161,-0.4130,-0.3328,-0.1985,NOAA_NCEI_OISST_V2.1,1
1998-10-01,72.0924,70.9787,82.1370,-0.4331,-0.3220,-0.1948,NOAA_NCEI_OISST_V2.1,1
1998-10-02,71.8915,70.8657,82.0145,-0.4666,-0.3208,-0.2095,NOAA_NCEI_OISST_V2.1,1
1998-10-03,71.6906,70.7527,81.8920,-0.5128,-0.3084,-0.2231,NOAA_NCEI_OISST_V2.1,1
1998-10-04,71.4896,70.6398,81.7695,-0.5589,-0.2960,-0.2367,NOAA_NCEI_OISST_V2.1,1
1998-10-05,71.2887,70.5268,81.6470,-0.6050,-0.2836,-0.2502,NOAA_NCEI_OISST_V2.1,1
1998-10-06,71.0878,70.4138,81.5245,-0.6511,-0.2711,-0.2638,NOAA_NCEI_OISST_V2.1,1
1998-10-07,70.8869,70.3008,81.4020,-0.6973,-0.2587,-0.2774,NOAA_NCEI_OISST_V2.1,1
1998-10-08,70.6860,70.1878,81.2795,-0.7434,-0.2463,-0.2910,NOAA_NCEI_OISST_V2.1,1
1998-10-09,70.4851,70.0748,81.1571,-0.7895,-0.2338,-0.3045,NOAA_NCEI_OISST_V2.1,1
1998-10-10,70.2841,69.9619,81.0346,-0.8356,-0.2214,-0.3181,NOAA_NCEI_OISST_V2.1,1
1998-10-11,70.0832,69.8489,80.9121,-0.8818,-0.2090,-0.3317,NOAA_NCEI_OISST_V2.1,1
1998-10-12,69.8823,69.7359,80.7896,-0.9279,-0.1965,-0.3453,NOAA_NCEI_OISST_V2.1,1
1998-10-13,69.6814,69.6229,80.6671,-0.9740,-0.1841,-0.3589,NOAA_NCEI_OISST_V2.1,1
1998-10-14,69.4805,69.5099,80.5446,-1.0202,-0.1717,-0.3724,NOAA_NCEI_OISST_V2.1,1
1998-10-15,69.2796,69.3969,80.4221,-1.0663,-0.1592,-0.3860,NOAA_NCEI_OISST_V2.1,1
1998-10-16,69.0787,69.2840,80.2996,-1.1124,-0.1468,-0.3996,NOAA_NCEI_OISST_V2.1,1
1998-10-17,68.8777,69.1710,80.1771,-1.1585,-0.1344,-0.4132,NOAA_NCEI_OISST_V2.1,1
1998-10-18,68.6768,69.0580,80.0546,-1.2047,-0.1219,-0.4267,NOAA_NCEI_OISST_V2.1,1
1998-10-19,68.4759,68.9450,79.9322,-1.2508,-0.1095,-0.4403,NOAA_NCEI_OISST_V2.1,1
1998-10-20,68.2750,68.8320,79.8097,-1.2969,-0.0971,-0.4539,NOAA_NCEI_OISST_V2.1,1
1998-10-21,68.0741,68.7190,79.6872,-1.3430,-0.0847,-0.4675,NOAA_NCEI_OISST_V2.1,1
1998-10-22,67.8732,68.6060,79.5647,-1.3892,-0.0722,-0.4810,NOAA_NCEI_OISST_V2.1,1
1998-10-23,67.6722,68.4931,79.4422,-1.4353,-0.0598,-0.4946,NOAA_NCEI_OISST_V2.1,1
1998-10-24,67.4713,68.3801,79.3197,-1.4814,-0.0474,-0.5082,NOAA_NCEI_OISST_V2.1,1
1998-10-25,67.2704,68.2671,79.1972,-1.5275,-0.0349,-0.5218,NOAA_NCEI_OISST_V2.1,1
1998-10-26,67.0695,68.1541,79.0747,-1.5737,-0.0225,-0.5354,NOAA_NCEI_OISST_V2.1,1
1998-10-27,66.8686,68.0411,78.9522,-1.6198,-0.0101,-0.5489,NOAA_NCEI_OISST_V2.1,1
1998-10-28,66.6677,67.9281,78.8298,-1.6659,0.0024,-0.5625,NOAA_NCEI_OISST_V2.1,1
1998-10-29,66.4668,67.8152,78.7073,-1.7121,0.0148,-0.5761,NOAA_NCEI_OISST_V2.1,1
1998-10-30,66.2658,67.7022,78.5848,-1.7582,0.0272,-0.5897,NOAA_NCEI_OISST_V2.1,1
1998-10-31,66.0649,67.5892,78.4623,-1.8043,0.0397,-0.6032,NOAA_NCEI_OISST_V2.1,1
1998-11-01,65.8640,67.4762,78.3398,-1.8504,0.0521,-0.6168,NOAA_NCEI_OISST_V2.1,1
1998-11-02,65.7477,67.3286,78.2815,-1.8684,0.0516,-0.6025,NOAA_NCEI_OISST_V2.1,1
1998-11-03,65.6314,67.1809,78.2232,-1.8771,0.0464,-0.5875,NOAA_NCEI_OISST_V2.1,1
1998-11-04,65.5151,67.0333,78.1648,-1.8858,0.0412,-0.5726,NOAA_NCEI_OISST_V2.1,1
1998-11-05,65.3988,66.8857,78.1065,-1.8944,0.0360,-0.5577,NOAA_NCEI_OISST_V2.1,1
1998-11-06,65.2825,66.7380,78.0482,-1.9031,0.0308,-0.5428,NOAA_NCEI_OISST_V2.1,1
1998-11-07,65.1663,66.5904,77.9899,-1.9117,0.0256,-0.5279,NOAA_NCEI_OISST_V2.1,1
1998-11-08,65.0500,66.4427,77.9315,-1.9204,0.0204,-0.5130,NOAA_NCEI_OISST_V2.1,1
1998-11-09,64.9337,66.2951,77.8732,-1.9290,0.0152,-0.4981,NOAA_NCEI_OISST_V2.1,1
1998-11-10,64.8174,66.1475,77.8149,-1.9377,0.0100,-0.4832,NOAA_NCEI_OISST_V2.1,1
1998-11-11,64.7011,65.9998,77.7566,-1.9464,0.0048,-0.4683,NOAA_NCEI_OISST_V2.1,1
1998-11-12,64.5848,65.8522,77.6982,-1.9550,-0.0004,-0.4534,NOAA_NCEI_OISST_V2.1,1
1998-11-13,64.4685,65.7046,77.6399,-1.9637,-0.0055,-0.4385,NOAA_NCEI_OISST_V2.1,1
1998-11-14,64.3522,65.5569,77.5816,-1.9723,-0.0107,-0.4236,NOAA_NCEI_OISST_V2.1,1
1998-11-15,64.2359,65.4093,77.5233,-1.9810,-0.0159,-0.4087,NOAA_NCEI_OISST_V2.1,1
1998-11-16,64.1196,65.2617,77.4649,-1.9896,-0.0211,-0.3938,NOAA_NCEI_OISST_V2.1,1
1998-11-17,64.0033,65.1140,77.4066,-1.9983,-0.0263,-0.3789,NOAA_NCEI_OISST_V2.1,1
1998-11-18,63.8871,64.9664,77.3483,-2.0070,-0.0315,-0.3639,NOAA_NCEI_OISST_V2.1,1
1998-11-19,63.7708,64.8187,77.2900,-2.0156,-0.0367,-0.3490,NOAA_NCEI_OISST_V2.1,1
1998-11-20,63.6545,64.6711,77.2316,-2.0243,-0.0419,-0.3341,NOAA_NCEI_OISST_V2.1,1
1998-11-21,63.5382,64.5235,77.1733,-2.0329,-0.0471,-0.3192,NOAA_NCEI_OISST_V2.1,1
1998-11-22,63.4219,64.3758,77.1150,-2.0416,-0.0523,-0.3043,NOAA_NCEI_OISST_V2.1,1
1998-11-23,63.3056,64.2282,77.0567,-2.0502,-0.0575,-0.2894,NOAA_NCEI_OISST_V2.1,1
1998-11-24,63.1893,64.0806,76.9983,-2.0589,-0.0627,-0.2745,NOAA_NCEI_OISST_V2.1,1
1998-11-25,63.0730,63.9329,76.9400,-2.0676,-0.0679,-0.2596,NOAA_NCEI_OISST_V2.1,1
1998-11-26,62.9567,63.7853,76.8817,-2.0762,-0.0731,-0.2447,NOAA_NCEI_OISST_V2.1,1
1998-11-27,62.8404,63.6376,76.8234,-2.0849,-0.0782,-0.2298,NOAA_NCEI_OISST_V2.1,1
1998-11-28,62.7242,63.4900,76.7650,-2.0935,-0.0834,-0.2149,NOAA_NCEI_OISST_V2.1,1
1998-11-29,62.6079,63.3424,76.7067,-2.1022,-0.0886,-0.2000,NOAA_NCEI_OISST_V2.1,1
1998-11-30,62.4916,63.1947,76.6484,-2.1108,-0.0938,-0.1851,NOAA_NCEI_OISST_V2.1,1
1998-12-01,62.3753,63.0471,76.5901,-2.1195,-0.0990,-0.1702,NOAA_NCEI_OISST_V2.1,1
1998-12-02,62.4309,63.0255,76.5013,-2.0330,-0.0610,-0.1720,NOAA_NCEI_OISST_V2.1,1
1998-12-03,62.4866,63.0039,76.4125,-1.9443,-0.0267,-0.1828,NOAA_NCEI_OISST_V2.1,1
1998-12-04,62.5422,62.9823,76.3237,-1.8556,0.0075,-0.1935,NOAA_NCEI_OISST_V2.1,1
1998-12-05,62.5979,62.9606,76.2349,-1.7669,0.0418,-0.2042,NOAA_NCEI_OISST_V2.1,1
1998-12-06,62.6535,62.9390,76.1461,-1.6782,0.0761,-0.2149,NOAA_NCEI_OISST_V2.1,1
1998-12-07,62.7092,62.9174,76.0573,-1.5895,0.1104,-0.2257,NOAA_NCEI_OISST_V2.1,1
1998-12-08,62.7648,62.8958,75.9685,-1.5008,0.1446,-0.2364,NOAA_NCEI_OISST_V2.1,1
1998-12-09,62.8205,62.8742,75.8797,-1.4121,0.1789,-0.2471,NOAA_NCEI_OISST_V2.1,1
1998-12-10,62.8761,62.8526,75.7908,-1.3233,0.2132,-0.2579,NOAA_NCEI_OISST_V2.1,1
1998-12-11,62.9318,62.8309,75.7020,-1.2346,0.2475,-0.2686,NOAA_NCEI_OISST_V2.1,1
1998-12-12,62.9874,62.8093,75.6133,-1.1459,0.2817,-0.2793,NOAA_NCEI_OISST_V2.1,1
1998-12-13,63.0431,62.7877,75.5244,-1.0572,0.3160,-0.2900,NOAA_NCEI_OISST_V2.1,1
1998-12-14,63.0987,62.7661,75.4356,-0.9685,0.3503,-0.3008,NOAA_NCEI_OISST_V2.1,1
1998-12-15,63.1544,62.7445,75.3468,-0.8798,0.3846,-0.3115,NOAA_NCEI_OISST_V2.1,1
1998-12-16,63.2100,62.7229,75.2580,-0.7911,0.4188,-0.3222,NOAA_NCEI_OISST_V2.1,1
1998-12-17,63.2657,62.7013,75.1692,-0.7024,0.4531,-0.3329,NOAA_NCEI_OISST_V2.1,1
1998-12-18,63.3213,62.6796,75.0804,-0.6137,0.4874,-0.3437,NOAA_NCEI_OISST_V2.1,1
1998-12-19,63.3770,62.6580,74.9916,-0.5250,0.5217,-0.3544,NOAA_NCEI_OISST_V2.1,1
1998-12-20,63.4326,62.6364,74.9028,-0.4363,0.5559,-0.3651,NOAA_NCEI_OISST_V2.1,1
1998-12-21,63.4883,62.6148,74.8140,-0.3476,0.5902,-0.3759,NOAA_NCEI_OISST_V2.1,1
1998-12-22,63.5439,62.5932,74.7252,-0.2589,0.6245,-0.3866,NOAA_NCEI_OISST_V2.1,1
1998-12-23,63.5995,62.5716,74.6364,-0.1701,0.6588,-0.3973,NOAA_NCEI_OISST_V2.1,1
1998-12-24,63.6552,62.5499,74.5476,-0.0814,0.6930,-0.4080,NOAA_NCEI_OISST_V2.1,1
1998-12-25,63.7108,62.5283,74.4588,0.0073,0.7273,-0.4188,NOAA_NCEI_OISST_V2.1,1
1998-12-26,63.7665,62.5067,74.3700,0.0960,0.7616,-0.4295,NOAA_NCEI_OISST_V2.1,1
1998-12-27,63.8221,62.4851,74.2812,0.1847,0.7959,-0.4402,NOAA_NCEI_OISST_V2.1,1
1998-12-28,63.8778,62.4635,74.1924,0.2734,0.8301,-0.4509,NOAA_NCEI_OISST_V2.1,1
1998-12-29,63.9334,62.4419,74.1036,0.3621,0.8644,-0.4617,NOAA_NCEI_OISST_V2.1,1
1998-12-30,63.9891,62.4203,74.0148,0.4508,0.8987,-0.4724,NOAA_NCEI_OISST_V2.1,1
1998-12-31,64.0447,62.3986,73.9260,0.5395,0.9330,-0.4831,NOAA_NCEI_OISST_V2.1,1
1999-01-01,64.1004,62.3770,73.8372,0.5932,1.0508,-0.4705,NOAA_NCEI_OISST_V2.1,1
1999-01-02,64.0491,62.2600,73.8276,0.5847,1.0126,-0.4619,NOAA_NCEI_OISST_V2.1,1
1999-01-03,63.9977,62.1431,73.8181,0.5761,0.9745,-0.4534,NOAA_NCEI_OISST_V2.1,1
1999-01-04,63.9464,62.0261,73.8085,0.5676,0.9363,-0.4448,NOAA_NCEI_OISST_V2.1,1
1999-01-05,63.8951,61.9091,73.7989,0.5591,0.8981,-0.4362,NOAA_NCEI_OISST_V2.1,1
1999-01-06,63.8438,61.7921,73.7893,0.5505,0.8600,-0.4277,NOAA_NCEI_OISST_V2.1,1
1999-01-07,63.7924,61.6751,73.7797,0.5420,0.8218,-0.4191,NOAA_NCEI_OISST_V2.1,1
1999-01-08,63.7411,61.5582,73.7701,0.5335,0.7837,-0.4105,NOAA_NCEI_OISST_V2.1,1
1999-01-09,63.6898,61.4412,73.7606,0.5249,0.7455,-0.4020,NOAA_NCEI_OISST_V2.1,1
1999-01-10,63.6385,61.3242,73.7510,0.5164,0.7073,-0.3934,NOAA_NCEI_OISST_V2.1,1
1999-01-11,63.5872,61.2072,73.7414,0.5079,0.6692,-0.3849,NOAA_NCEI_OISST_V2.1,1
1999-01-12,63.5358,61.0902,73.7318,0.4993,0.6310,-0.3763,NOAA_NCEI_OISST_V2.1,1
1999-01-13,63.4845,60.9732,73.7222,0.4908,0.5929,-0.3677,NOAA_NCEI_OISST_V2.1,1
1999-01-14,63.4332,60.8563,73.7126,0.4823,0.5547,-0.3592,NOAA_NCEI_OISST_V2.1,1
1999-01-15,63.3819,60.7393,73.7031,0.4738,0.5165,-0.3506,NOAA_NCEI_OISST_V2.1,1
1999-01-16,63.3305,60.6223,73.6935,0.4652,0.4784,-0.3421,NOAA_NCEI_OISST_V2.1,1
1999-01-17,63.2792,60.5053,73.6839,0.4567,0.4402,-0.3335,NOAA_NCEI_OISST_V2.1,1
1999-01-18,63.2279,60.3883,73.6743,0.4482,0.4021,-0.3249,NOAA_NCEI_OISST_V2.1,1
1999-01-19,63.1766,60.2713,73.6647,0.4396,0.3639,-0.3164,NOAA_NCEI_OISST_V2.1,1
1999-01-20,63.1252,60.1544,73.6551,0.4311,0.3257,-0.3078,NOAA_NCEI_OISST_V2.1,1
1999-01-21,63.0739,60.0374,73.6456,0.4226,0.2876,-0.2993,NOAA_NCEI_OISST_V2.1,1
1999-01-22,63.0226,59.9204,73.6360,0.4140,0.2494,-0.2907,NOAA_NCEI_OISST_V2.1,1
1999-01-23,62.9713,59.8034,73.6264,0.4055,0.2113,-0.2821,NOAA_NCEI_OISST_V2.1,1
1999-01-24,62.9199,59.6864,73.6168,0.3970,0.1731,-0.2736,NOAA_NCEI_OISST_V2.1,1
1999-01-25,62.8686,59.5695,73.6072,0.3884,0.1349,-0.2650,NOAA_NCEI_OISST_V2.1,1
1999-01-26,62.8173,59.4525,73.5976,0.3799,0.0968,-0.2565,NOAA_NCEI_OISST_V2.1,1
1999-01-27,62.7660,59.3355,73.5881,0.3714,0.0586,-0.2479,NOAA_NCEI_OISST_V2.1,1
1999-01-28,62.7146,59.2185,73.5785,0.3628,0.0205,-0.2393,NOAA_NCEI_OISST_V2.1,1
1999-01-29,62.6633,59.1015,73.5689,0.3543,-0.0177,-0.2308,NOAA_NCEI_OISST_V2.1,1
1999-01-30,62.6120,58.9845,73.5593,0.3458,-0.0559,-0.2222,NOAA_NCEI_OISST_V2.1,1
1999-01-31,62.5607,58.8676,73.5497,0.3373,-0.0940,-0.2137,NOAA_NCEI_OISST_V2.1,1
1999-02-01,62.5094,58.7506,73.5401,0.3287,-0.1322,-0.2051,NOAA_NCEI_OISST_V2.1,1
1999-02-02,62.5426,58.7124,73.5439,0.3410,-0.1424,-0.2147,NOAA_NCEI_OISST_V2.1,1
1999-02-03,62.5759,58.6743,73.5478,0.3532,-0.1526,-0.2243,NOAA_NCEI_OISST_V2.1,1
1999-02-04,62.6092,58.6361,73.5516,0.3654,-0.1628,-0.2340,NOAA_NCEI_OISST_V2.1,1
1999-02-05,62.6425,58.5980,73.5554,0.3777,-0.1731,-0.2436,NOAA_NCEI_OISST_V2.1,1
1999-02-06,62.6758,58.5598,73.5592,0.3899,-0.1833,-0.2532,NOAA_NCEI_OISST_V2.1,1
1999-02-07,62.7091,58.5217,73.5630,0.4021,-0.1935,-0.2628,NOAA_NCEI_OISST_V2.1,1
1999-02-08,62.7424,58.4836,73.5668,0.4144,-0.2037,-0.2724,NOAA_NCEI_OISST_V2.1,1
1999-02-09,62.7756,58.4454,73.5706,0.4266,-0.2139,-0.2821,NOAA_NCEI_OISST_V2.1,1
1999-02-10,62.8089,58.4073,73.5744,0.4388,-0.2242,-0.2917,NOAA_NCEI_OISST_V2.1,1
1999-02-11,62.8422,58.3691,73.5782,0.4511,-0.2344,-0.3013,NOAA_NCEI_OISST_V2.1,1
1999-02-12,62.8755,58.3310,73.5820,0.4633,-0.2446,-0.3109,NOAA_NCEI_OISST_V2.1,1
1999-02-13,62.9088,58.2928,73.5858,0.4755,-0.2548,-0.3205,NOAA_NCEI_OISST_V2.1,1
1999-02-14,62.9421,58.2547,73.5896,0.4878,-0.2650,-0.3302,NOAA_NCEI_OISST_V2.1,1
1999-02-15,62.9754,58.2165,73.5935,0.5000,-0.2753,-0.3398,NOAA_NCEI_OISST_V2.1,1
1999-02-16,63.0086,58.1784,73.5973,0.5122,-0.2855,-0.3494,NOAA_NCEI_OISST_V2.1,1
1999-02-17,63.0419,58.1403,73.6011,0.5245,-0.2957,-0.3590,NOAA_NCEI_OISST_V2.1,1
1999-02-18,63.0752,58.1021,73.6049,0.5367,-0.3059,-0.3686,NOAA_NCEI_OISST_V2.1,1
1999-02-19,63.1085,58.0640,73.6087,0.5490,-0.3161,-0.3783,NOAA_NCEI_OISST_V2.1,1
1999-02-20,63.1418,58.0258,73.6125,0.5612,-0.3264,-0.3879,NOAA_NCEI_OISST_V2.1,1
1999-02-21,63.1751,57.9877,73.6163,0.5734,-0.3366,-0.3975,NOAA_NCEI_OISST_V2.1,1
1999-02-22,63.2084,57.9495,73.6201,0.5857,-0.3468,-0.4071,NOAA_NCEI_OISST_V2.1,1
1999-02-23,63.2416,57.9114,73.6239,0.5979,-0.3570,-0.4167,NOAA_NCEI_OISST_V2.1,1
1999-02-24,63.2749,57.8732,73.6277,0.6101,-0.3673,-0.4264,NOAA_NCEI_OISST_V2.1,1
1999-02-25,63.3082,57.8351,73.6315,0.6224,-0.3775,-0.4360,NOAA_NCEI_OISST_V2.1,1
1999-02-26,63.3415,57.7970,73.6353,0.6346,-0.3877,-0.4456,NOAA_NCEI_OISST_V2.1,1
1999-02-27,63.3748,57.7588,73.6392,0.6468,-0.3979,-0.4552,NOAA_NCEI_OISST_V2.1,1
1999-02-28,63.4081,57.7207,73.6430,0.6591,-0.4081,-0.4648,NOAA_NCEI_OISST_V2.1,1
1999-03-01,63.4414,57.6825,73.6468,0.6713,-0.4184,-0.4745,NOAA_NCEI_OISST_V2.1,1
1999-03-02,63.4055,57.7454,73.7228,0.6359,-0.3953,-0.4563,NOAA_NCEI_OISST_V2.1,1
1999-03-03,63.3697,57.8082,73.7989,0.6053,-0.3759,-0.4430,NOAA_NCEI_OISST_V2.1,1
1999-03-04,63.3338,57.8710,73.8749,0.5748,-0.3564,-0.4298,NOAA_NCEI_OISST_V2.1,1
1999-03-05,63.2980,57.9339,73.9510,0.5443,-0.3370,-0.4166,NOAA_NCEI_OISST_V2.1,1
1999-03-06,63.2621,57.9967,74.0271,0.5137,-0.3176,-0.4034,NOAA_NCEI_OISST_V2.1,1
1999-03-07,63.2262,58.0596,74.1031,0.4832,-0.2982,-0.3901,NOAA_NCEI_OISST_V2.1,1
1999-03-08,63.1904,58.1224,74.1792,0.4527,-0.2787,-0.3769,NOAA_NCEI_OISST_V2.1,1
1999-03-09,63.1546,58.1852,74.2552,0.4221,-0.2593,-0.3637,NOAA_NCEI_OISST_V2.1,1
1999-03-10,63.1187,58.2481,74.3313,0.3916,-0.2399,-0.3505,NOAA_NCEI_OISST_V2.1,1
1999-03-11,63.0829,58.3109,74.4074,0.3611,-0.2205,-0.3372,NOAA_NCEI_OISST_V2.1,1
1999-03-12,63.0470,58.3738,74.4834,0.3305,-0.2010,-0.3240,NOAA_NCEI_OISST_V2.1,1
1999-03-13,63.0112,58.4366,74.5595,0.3000,-0.1816,-0.3108,NOAA_NCEI_OISST_V2.1,1
1999-03-14,62.9753,58.4995,74.6355,0.2695,-0.1622,-0.2976,NOAA_NCEI_OISST_V2.1,1
1999-03-15,62.9395,58.5623,74.7116,0.2389,-0.1428,-0.2844,NOAA_NCEI_OISST_V2.1,1
1999-03-16,62.9036,58.6251,74.7877,0.2084,-0.1234,-0.2711,NOAA_NCEI_OISST_V2.1,1
1999-03-17,62.8677,58.6880,74.8637,0.1779,-0.1039,-0.2579,NOAA_NCEI_OISST_V2.1,1
1999-03-18,62.8319,58.7508,74.9398,0.1473,-0.0845,-0.2447,NOAA_NCEI_OISST_V2.1,1
1999-03-19,62.7961,58.8137,75.0158,0.1168,-0.0651,-0.2315,NOAA_NCEI_OISST_V2.1,1
1999-03-20,62.7602,58.8765,75.0919,0.0863,-0.0457,-0.2182,NOAA_NCEI_OISST_V2.1,1
1999-03-21,62.7244,58.9393,75.1680,0.0557,-0.0262,-0.2050,NOAA_NCEI_OISST_V2.1,1
1999-03-22,62.6885,59.0022,75.2440,0.0252,-0.0068,-0.1918,NOAA_NCEI_OISST_V2.1,1
1999-03-23,62.6527,59.0650,75.3201,-0.0053,0.0126,-0.1786,NOAA_NCEI_OISST_V2.1,1
1999-03-24,62.6168,59.1279,75.3961,-0.0358,0.0320,-0.1653,NOAA_NCEI_OISST_V2.1,1
1999-03-25,62.5810,59.1907,75.4722,-0.0664,0.0515,-0.1521,NOAA_NCEI_OISST_V2.1,1
1999-03-26,62.5451,59.2536,75.5482,-0.0969,0.0709,-0.1389,NOAA_NCEI_OISST_V2.1,1
1999-03-27,62.5093,59.3164,75.6243,-0.1274,0.0903,-0.1257,NOAA_NCEI_OISST_V2.1,1
1999-03-28,62.4734,59.3792,75.7004,-0.1580,0.1097,-0.1125,NOAA_NCEI_OISST_V2.1,1
1999-03-29,62.4375,59.4421,75.7764,-0.1885,0.1291,-0.0992,NOAA_NCEI_OISST_V2.1,1
1999-03-30,62.4017,59.5049,75.8525,-0.2190,0.1486,-0.0860,NOAA_NCEI_OISST_V2.1,1
1999-03-31,62.3659,59.5678,75.9285,-0.2496,0.1680,-0.0728,NOAA_NCEI_OISST_V2.1,1
1999-04-01,62.3300,59.6306,76.0046,-0.2801,0.1874,-0.0596,NOAA_NCEI_OISST_V2.1,1
1999-04-02,62.3734,59.7853,76.0970,-0.2884,0.2342,-0.0582,NOAA_NCEI_OISST_V2.1,1
1999-04-03,62.4167,59.9400,76.1893,-0.3035,0.2698,-0.0640,NOAA_NCEI_OISST_V2.1,1
1999-04-04,62.4601,60.0947,76.2817,-0.3186,0.3053,-0.0699,NOAA_NCEI_OISST_V2.1,1
1999-04-05,62.5035,60.2493,76.3741,-0.3337,0.3409,-0.0758,NOAA_NCEI_OISST_V2.1,1
1999-04-06,62.5469,60.4040,76.4664,-0.3488,0.3764,-0.0817,NOAA_NCEI_OISST_V2.1,1
1999-04-07,62.5902,60.5587,76.5588,-0.3639,0.4119,-0.0875,NOAA_NCEI_OISST_V2.1,1
1999-04-08,62.6336,60.7134,76.6512,-0.3791,0.4475,-0.0934,NOAA_NCEI_OISST_V2.1,1
1999-04-09,62.6770,60.8681,76.7435,-0.3942,0.4830,-0.0993,NOAA_NCEI_OISST_V2.1,1
1999-04-10,62.7204,61.0227,76.8359,-0.4093,0.5185,-0.1052,NOAA_NCEI_OISST_V2.1,1
1999-04-11,62.7637,61.1774,76.9283,-0.4244,0.5541,-0.1110,NOAA_NCEI_OISST_V2.1,1
1999-04-12,62.8071,61.3321,77.0206,-0.4395,0.5896,-0.1169,NOAA_NCEI_OISST_V2.1,1
1999-04-13,62.8505,61.4868,77.1130,-0.4546,0.6252,-0.1228,NOAA_NCEI_OISST_V2.1,1
1999-04-14,62.8939,61.6415,77.2054,-0.4698,0.6607,-0.1287,NOAA_NCEI_OISST_V2.1,1
1999-04-15,62.9372,61.7962,77.2977,-0.4849,0.6962,-0.1345,NOAA_NCEI_OISST_V2.1,1
1999-04-16,62.9806,61.9508,77.3901,-0.5000,0.7318,-0.1404,NOAA_NCEI_OISST_V2.1,1
1999-04-17,63.0240,62.1055,77.4825,-0.5151,0.7673,-0.1463,NOAA_NCEI_OISST_V2.1,1
1999-04-18,63.0674,62.2602,77.5748,-0.5302,0.8029,-0.1522,NOAA_NCEI_OISST_V2.1,1
1999-04-19,63.1107,62.4149,77.6672,-0.5453,0.8384,-0.1580,NOAA_NCEI_OISST_V2.1,1
1999-04-20,63.1541,62.5696,77.7596,-0.5605,0.8739,-0.1639,NOAA_NCEI_OISST_V2.1,1
1999-04-21,63.1975,62.7243,77.8519,-0.5756,0.9095,-0.1698,NOAA_NCEI_OISST_V2.1,1
1999-04-22,63.2409,62.8789,77.9443,-0.5907,0.9450,-0.1757,NOAA_NCEI_OISST_V2.1,1
1999-04-23,63.2842,63.0336,78.0367,-0.6058,0.9805,-0.1815,NOAA_NCEI_OISST_V2.1,1
1999-04-24,63.3276,63.1883,78.1290,-0.6209,1.0161,-0.1874,NOAA_NCEI_OISST_V2.1,1
1999-04-25,63.3710,63.3430,78.2214,-0.6360,1.0516,-0.1933,NOAA_NCEI_OISST_V2.1,1
1999-04-26,63.4144,63.4977,78.3138,-0.6512,1.0872,-0.1992,NOAA_NCEI_OISST_V2.1,1
1999-04-27,63.4577,63.6524,78.4061,-0.6663,1.1227,-0.2050,NOAA_NCEI_OISST_V2.1,1
1999-04-28,63.5011,63.8070,78.4985,-0.6814,1.1582,-0.2109,NOAA_NCEI_OISST_V2.1,1
1999-04-29,63.5445,63.9617,78.5909,-0.6965,1.1938,-0.2168,NOAA_NCEI_OISST_V2.1,1
1999-04-30,63.5878,64.1164,78.6832,-0.7116,1.2293,-0.2227,NOAA_NCEI_OISST_V2.1,1
1999-05-01,63.6312,64.2711,78.7756,-0.7268,1.2649,-0.2285,NOAA_NCEI_OISST_V2.1,1
1999-05-02,63.8082,64.3955,78.9267,-0.6949,1.2546,-0.2087,NOAA_NCEI_OISST_V2.1,1
1999-05-03,63.9852,64.5198,79.0778,-0.6686,1.2355,-0.1901,NOAA_NCEI_OISST_V2.1,1
1999-05-04,64.1621,64.6442,79.2288,-0.6423,1.2164,-0.1716,NOAA_NCEI_OISST_V2.1,1
1999-05-05,64.3391,64.7686,79.3799,-0.6160,1.1973,-0.1531,NOAA_NCEI_OISST_V2.1,1
1999-05-06,64.5161,64.8930,79.5310,-0.5897,1.1782,-0.1346,NOAA_NCEI_OISST_V2.1,1
1999-05-07,64.6930,65.0173,79.6821,-0.5634,1.1591,-0.1161,NOAA_NCEI_OISST_V2.1,1
1999-05-08,64.8700,65.1417,79.8332,-0.5371,1.1400,-0.0976,NOAA_NCEI_OISST_V2.1,1
1999-05-09,65.0470,65.2661,79.9842,-0.5108,1.1209,-0.0791,NOAA_NCEI_OISST_V2.1,1
1999-05-10,65.2239,65.3904,80.1353,-0.4845,1.1018,-0.0605,NOAA_NCEI_OISST_V2.1,1
1999-05-11,65.4009,65.5148,80.2864,-0.4582,1.0827,-0.0420,NOAA_NCEI_OISST_V2.1,1
1999-05-12,65.5779,65.6392,80.4375,-0.4318,1.0637,-0.0235,NOAA_NCEI_OISST_V2.1,1
1999-05-13,65.7548,65.7635,80.5885,-0.4055,1.0446,-0.0050,NOAA_NCEI_OISST_V2.1,1
1999-05-14,65.9318,65.8879,80.7396,-0.3792,1.0255,0.0135,NOAA_NCEI_OISST_V2.1,1
1999-05-15,66.1088,66.0123,80.8907,-0.3529,1.0064,0.0320,NOAA_NCEI_OISST_V2.1,1
