date,enso_nino34,pdo_index,nao_index,enso_phase
2000-10-16,1.431,2.095,-1.7,El_Nino
2000-10-17,1.402,2.077,-1.734,El_Nino
2000-10-18,1.373,2.056,-1.765,El_Nino
2000-10-19,1.345,2.035,-1.791,El_Nino
2000-10-20,1.318,2.013,-1.813,El_Nino
2000-10-21,1.291,1.989,-1.831,El_Nino
2000-10-22,1.265,1.964,-1.843,El_Nino
2000-10-23,1.24,1.937,-1.85,El_Nino
2000-10-24,1.217,1.91,-1.851,El_Nino
2000-10-25,1.196,1.881,-1.845,El_Nino
2000-10-26,1.176,1.851,-1.834,El_Nino
2000-10-27,1.158,1.819,-1.815,El_Nino
2000-10-28,1.143,1.787,-1.789,El_Nino
2000-10-29,1.13,1.753,-1.755,El_Nino
2000-10-30,1.12,1.718,-1.714,El_Nino
2000-10-31,1.113,1.682,-1.664,El_Nino
2000-11-01,1.109,1.645,-1.605,El_Nino
2000-11-02,1.109,1.607,-1.537,El_Nino
2000-11-03,1.111,1.567,-1.461,El_Nino
2000-11-04,1.117,1.527,-1.377,El_Nino
2000-11-05,1.125,1.486,-1.286,El_Nino
2000-11-06,1.136,1.445,-1.189,El_Nino
2000-11-07,1.15,1.402,-1.085,El_Nino
2000-11-08,1.166,1.36,-0.977,El_Nino
2000-11-09,1.185,1.317,-0.863,El_Nino
2000-11-10,1.205,1.275,-0.746,El_Nino
2000-11-11,1.228,1.232,-0.625,El_Nino
2000-11-12,1.252,1.19,-0.502,El_Nino
2000-11-13,1.278,1.148,-0.377,El_Nino
2000-11-14,1.305,1.107,-0.25,El_Nino
2000-11-15,1.334,1.066,-0.123,El_Nino
2000-11-16,1.364,1.027,0.005,El_Nino
2000-11-17,1.395,0.988,0.132,El_Nino
2000-11-18,1.427,0.95,0.258,El_Nino
2000-11-19,1.459,0.914,0.382,El_Nino
2000-11-20,1.492,0.879,0.504,El_Nino
2000-11-21,1.526,0.845,0.622,El_Nino
2000-11-22,1.56,0.813,0.737,El_Nino
2000-11-23,1.594,0.783,0.848,El_Nino
2000-11-24,1.628,0.755,0.954,El_Nino
2000-11-25,1.661,0.73,1.053,El_Nino
2000-11-26,1.694,0.706,1.147,El_Nino
2000-11-27,1.727,0.685,1.234,El_Nino
2000-11-28,1.759,0.666,1.313,El_Nino
2000-11-29,1.79,0.65,1.384,El_Nino
2000-11-30,1.821,0.637,1.446,El_Nino
2000-12-01,1.85,0.626,1.499,El_Nino
2000-12-02,1.877,0.619,1.542,El_Nino
2000-12-03,1.904,0.615,1.575,El_Nino
2000-12-04,1.929,0.614,1.599,El_Nino
2000-12-05,1.953,0.615,1.614,El_Nino
2000-12-06,1.975,0.618,1.621,El_Nino
2000-12-07,1.997,0.624,1.62,El_Nino
2000-12-08,2.016,0.632,1.611,El_Nino
2000-12-09,2.035,0.642,1.596,El_Nino
2000-12-10,2.052,0.654,1.574,El_Nino
2000-12-11,2.068,0.667,1.546,El_Nino
2000-12-12,2.082,0.682,1.512,El_Nino
2000-12-13,2.095,0.698,1.473,El_Nino
2000-12-14,2.106,0.715,1.429,El_Nino
2000-12-15,2.116,0.733,1.381,El_Nino
2000-12-16,2.125,0.751,1.329,El_Nino
2000-12-17,2.132,0.771,1.274,El_Nino
2000-12-18,2.138,0.791,1.216,El_Nino
2000-12-19,2.142,0.811,1.155,El_Nino
2000-12-20,2.145,0.831,1.092,El_Nino
2000-12-21,2.146,0.851,1.027,El_Nino
2000-12-22,2.146,0.871,0.962,El_Nino
2000-12-23,2.144,0.89,0.895,El_Nino
2000-12-24,2.141,0.909,0.828,El_Nino
2000-12-25,2.136,0.927,0.761,El_Nino
2000-12-26,2.13,0.945,0.695,El_Nino
2000-12-27,2.122,0.961,0.63,El_Nino
2000-12-28,2.113,0.976,0.567,El_Nino
2000-12-29,2.102,0.989,0.505,El_Nino
2000-12-30,2.089,1.001,0.446,El_Nino
2000-12-31,2.075,1.012,0.389,El_Nino
2001-01-01,2.06,1.02,0.336,El_Nino
2001-01-02,2.042,1.026,0.286,El_Nino
2001-01-03,2.024,1.031,0.24,El_Nino
2001-01-04,2.004,1.033,0.198,El_Nino
2001-01-05,1.982,1.034,0.159,El_Nino
2001-01-06,1.96,1.033,0.123,El_Nino
2001-01-07,1.936,1.031,0.092,El_Nino
2001-01-08,1.912,1.027,0.063,El_Nino
2001-01-09,1.886,1.022,0.038,El_Nino
2001-01-10,1.86,1.015,0.016,El_Nino
2001-01-11,1.834,1.008,-0.003,El_Nino
2001-01-12,1.807,1.0,-0.019,El_Nino
2001-01-13,1.779,0.99,-0.031,El_Nino
2001-01-14,1.751,0.98,-0.04,El_Nino
2001-01-15,1.723,0.97,-0.047,El_Nino
2001-01-16,1.695,0.958,-0.05,El_Nino
2001-01-17,1.667,0.947,-0.051,El_Nino
2001-01-18,1.64,0.935,-0.048,El_Nino
2001-01-19,1.612,0.923,-0.043,El_Nino
2001-01-20,1.585,0.91,-0.035,El_Nino
2001-01-21,1.558,0.898,-0.025,El_Nino
2001-01-22,1.532,0.886,-0.012,El_Nino
2001-01-23,1.507,0.874,0.004,El_Nino
2001-01-24,1.482,0.862,0.022,El_Nino
2001-01-25,1.458,0.851,0.043,El_Nino
2001-01-26,1.436,0.841,0.066,El_Nino
2001-01-27,1.414,0.831,0.092,El_Nino
2001-01-28,1.394,0.822,0.12,El_Nino
2001-01-29,1.375,0.814,0.15,El_Nino
2001-01-30,1.358,0.806,0.182,El_Nino
2001-01-31,1.342,0.8,0.217,El_Nino
2001-02-01,1.328,0.795,0.253,El_Nino
2001-02-02,1.316,0.792,0.292,El_Nino
2001-02-03,1.306,0.789,0.332,El_Nino
2001-02-04,1.297,0.788,0.374,El_Nino
2001-02-05,1.29,0.789,0.418,El_Nino
2001-02-06,1.284,0.79,0.462,El_Nino
2001-02-07,1.28,0.793,0.508,El_Nino
2001-02-08,1.278,0.796,0.554,El_Nino
2001-02-09,1.277,0.801,0.6,El_Nino
2001-02-10,1.277,0.807,0.647,El_Nino
2001-02-11,1.279,0.814,0.693,El_Nino
2001-02-12,1.282,0.822,0.739,El_Nino
2001-02-13,1.286,0.831,0.785,El_Nino
2001-02-14,1.292,0.841,0.83,El_Nino
2001-02-15,1.299,0.852,0.874,El_Nino
2001-02-16,1.307,0.863,0.917,El_Nino
2001-02-17,1.316,0.876,0.958,El_Nino
2001-02-18,1.326,0.889,0.997,El_Nino
2001-02-19,1.337,0.904,1.035,El_Nino
2001-02-20,1.349,0.919,1.071,El_Nino
2001-02-21,1.362,0.934,1.104,El_Nino
2001-02-22,1.376,0.951,1.134,El_Nino
2001-02-23,1.39,0.968,1.162,El_Nino
2001-02-24,1.406,0.985,1.186,El_Nino
2001-02-25,1.422,1.004,1.207,El_Nino
2001-02-26,1.438,1.023,1.225,El_Nino
2001-02-27,1.455,1.042,1.239,El_Nino
2001-02-28,1.473,1.062,1.249,El_Nino
2001-03-01,1.492,1.083,1.254,El_Nino
2001-03-02,1.51,1.104,1.255,El_Nino
2001-03-03,1.529,1.125,1.252,El_Nino
2001-03-04,1.549,1.147,1.245,El_Nino
2001-03-05,1.568,1.168,1.234,El_Nino
2001-03-06,1.588,1.19,1.22,El_Nino
2001-03-07,1.607,1.212,1.203,El_Nino
2001-03-08,1.627,1.233,1.182,El_Nino
2001-03-09,1.646,1.254,1.159,El_Nino
2001-03-10,1.665,1.275,1.134,El_Nino
2001-03-11,1.683,1.295,1.106,El_Nino
2001-03-12,1.701,1.315,1.077,El_Nino
2001-03-13,1.719,1.334,1.046,El_Nino
2001-03-14,1.735,1.352,1.014,El_Nino
2001-03-15,1.751,1.369,0.981,El_Nino
2001-03-16,1.766,1.385,0.947,El_Nino
2001-03-17,1.779,1.4,0.912,El_Nino
2001-03-18,1.792,1.414,0.878,El_Nino
2001-03-19,1.803,1.427,0.843,El_Nino
2001-03-20,1.813,1.438,0.808,El_Nino
2001-03-21,1.822,1.447,0.774,El_Nino
2001-03-22,1.829,1.455,0.741,El_Nino
2001-03-23,1.835,1.461,0.709,El_Nino
2001-03-24,1.838,1.465,0.679,El_Nino
2001-03-25,1.84,1.467,0.649,El_Nino
2001-03-26,1.84,1.467,0.622,El_Nino
2001-03-27,1.839,1.465,0.597,El_Nino
2001-03-28,1.834,1.46,0.574,El_Nino
2001-03-29,1.828,1.453,0.554,El_Nino
2001-03-30,1.819,1.444,0.537,El_Nino
2001-03-31,1.808,1.432,0.524,El_Nino
2001-04-01,1.795,1.417,0.513,El_Nino
2001-04-02,1.779,1.4,0.506,El_Nino
2001-04-03,1.76,1.379,0.503,El_Nino
2001-04-04,1.739,1.357,0.503,El_Nino
2001-04-05,1.717,1.332,0.506,El_Nino
2001-04-06,1.692,1.306,0.511,El_Nino
2001-04-07,1.665,1.277,0.519,El_Nino
2001-04-08,1.637,1.248,0.528,El_Nino
2001-04-09,1.608,1.217,0.539,El_Nino
2001-04-10,1.577,1.185,0.552,El_Nino
2001-04-11,1.546,1.153,0.566,El_Nino
2001-04-12,1.513,1.12,0.581,El_Nino
2001-04-13,1.48,1.086,0.596,El_Nino
2001-04-14,1.447,1.053,0.612,El_Nino
2001-04-15,1.413,1.02,0.627,El_Nino
2001-04-16,1.379,0.987,0.643,El_Nino
2001-04-17,1.345,0.955,0.657,El_Nino
2001-04-18,1.312,0.924,0.671,El_Nino
2001-04-19,1.279,0.895,0.684,El_Nino
2001-04-20,1.246,0.866,0.695,El_Nino
2001-04-21,1.214,0.839,0.705,El_Nino
2001-04-22,1.184,0.815,0.712,El_Nino
2001-04-23,1.154,0.792,0.717,El_Nino
2001-04-24,1.126,0.771,0.72,El_Nino
2001-04-25,1.099,0.753,0.719,El_Nino
2001-04-26,1.074,0.738,0.716,El_Nino
2001-04-27,1.051,0.726,0.709,El_Nino
2001-04-28,1.03,0.717,0.698,El_Nino
2001-04-29,1.011,0.712,0.684,El_Nino
2001-04-30,0.994,0.711,0.665,El_Nino
2001-05-01,0.98,0.713,0.641,El_Nino
2001-05-02,0.969,0.72,0.612,El_Nino
2001-05-03,0.96,0.731,0.579,El_Nino
2001-05-04,0.954,0.745,0.542,El_Nino
2001-05-05,0.951,0.763,0.501,El_Nino
2001-05-06,0.949,0.784,0.456,El_Nino
2001-05-07,0.95,0.808,0.408,El_Nino
2001-05-08,0.953,0.835,0.357,El_Nino
2001-05-09,0.958,0.865,0.303,El_Nino
2001-05-10,0.965,0.897,0.247,El_Nino
2001-05-11,0.973,0.931,0.189,El_Nino
2001-05-12,0.983,0.966,0.129,El_Nino
2001-05-13,0.995,1.004,0.068,El_Nino
2001-05-14,1.008,1.043,0.006,El_Nino
2001-05-15,1.022,1.082,-0.057,El_Nino
2001-05-16,1.038,1.123,-0.12,El_Nino
2001-05-17,1.054,1.165,-0.184,El_Nino
2001-05-18,1.072,1.207,-0.247,El_Nino
2001-05-19,1.09,1.249,-0.309,El_Nino
2001-05-20,1.109,1.291,-0.371,El_Nino
2001-05-21,1.129,1.333,-0.431,El_Nino
2001-05-22,1.149,1.374,-0.49,El_Nino
2001-05-23,1.169,1.414,-0.548,El_Nino
2001-05-24,1.19,1.454,-0.602,El_Nino
2001-05-25,1.211,1.492,-0.655,El_Nino
2001-05-26,1.232,1.529,-0.705,El_Nino
2001-05-27,1.252,1.564,-0.751,El_Nino
2001-05-28,1.273,1.597,-0.794,El_Nino
2001-05-29,1.293,1.627,-0.833,El_Nino
2001-05-30,1.313,1.656,-0.868,El_Nino
2001-05-31,1.332,1.682,-0.899,El_Nino
2001-06-01,1.351,1.705,-0.925,El_Nino
2001-06-02,1.369,1.724,-0.946,El_Nino
2001-06-03,1.386,1.741,-0.963,El_Nino
2001-06-04,1.403,1.755,-0.974,El_Nino
2001-06-05,1.418,1.766,-0.982,El_Nino
2001-06-06,1.433,1.774,-0.986,El_Nino
2001-06-07,1.447,1.779,-0.986,El_Nino
2001-06-08,1.46,1.782,-0.982,El_Nino
2001-06-09,1.472,1.782,-0.976,El_Nino
2001-06-10,1.483,1.78,-0.967,El_Nino
2001-06-11,1.493,1.776,-0.956,El_Nino
2001-06-12,1.503,1.769,-0.942,El_Nino
2001-06-13,1.511,1.76,-0.926,El_Nino
2001-06-14,1.519,1.749,-0.909,El_Nino
2001-06-15,1.526,1.736,-0.891,El_Nino
2001-06-16,1.531,1.721,-0.871,El_Nino
2001-06-17,1.536,1.705,-0.851,El_Nino
2001-06-18,1.539,1.686,-0.83,El_Nino
2001-06-19,1.542,1.666,-0.809,El_Nino
2001-06-20,1.544,1.645,-0.789,El_Nino
2001-06-21,1.544,1.622,-0.768,El_Nino
2001-06-22,1.544,1.598,-0.749,El_Nino
2001-06-23,1.542,1.572,-0.73,El_Nino
2001-06-24,1.54,1.545,-0.713,El_Nino
2001-06-25,1.536,1.518,-0.697,El_Nino
2001-06-26,1.531,1.489,-0.683,El_Nino
2001-06-27,1.525,1.459,-0.672,El_Nino
2001-06-28,1.518,1.429,-0.662,El_Nino
2001-06-29,1.509,1.397,-0.656,El_Nino
2001-06-30,1.5,1.365,-0.652,El_Nino
2001-07-01,1.489,1.333,-0.652,El_Nino
2001-07-02,1.477,1.3,-0.656,El_Nino
2001-07-03,1.464,1.267,-0.662,El_Nino
2001-07-04,1.45,1.234,-0.672,El_Nino
2001-07-05,1.435,1.2,-0.685,El_Nino
2001-07-06,1.419,1.167,-0.7,El_Nino
2001-07-07,1.403,1.134,-0.717,El_Nino
2001-07-08,1.385,1.102,-0.737,El_Nino
2001-07-09,1.367,1.07,-0.758,El_Nino
2001-07-10,1.348,1.039,-0.781,El_Nino
2001-07-11,1.329,1.008,-0.805,El_Nino
2001-07-12,1.309,0.979,-0.83,El_Nino
2001-07-13,1.289,0.951,-0.855,El_Nino
2001-07-14,1.269,0.924,-0.882,El_Nino
2001-07-15,1.249,0.899,-0.908,El_Nino
2001-07-16,1.228,0.875,-0.934,El_Nino
2001-07-17,1.207,0.853,-0.96,El_Nino
2001-07-18,1.187,0.833,-0.986,El_Nino
2001-07-19,1.166,0.815,-1.011,El_Nino
2001-07-20,1.146,0.799,-1.034,El_Nino
2001-07-21,1.126,0.786,-1.057,El_Nino
2001-07-22,1.107,0.775,-1.077,El_Nino
2001-07-23,1.087,0.767,-1.096,El_Nino
2001-07-24,1.069,0.762,-1.113,El_Nino
2001-07-25,1.051,0.759,-1.127,El_Nino
2001-07-26,1.033,0.76,-1.139,El_Nino
2001-07-27,1.016,0.764,-1.148,El_Nino
2001-07-28,1.001,0.771,-1.153,El_Nino
2001-07-29,0.986,0.782,-1.155,El_Nino
2001-07-30,0.972,0.797,-1.154,El_Nino
2001-07-31,0.959,0.815,-1.148,El_Nino
2001-08-01,0.947,0.838,-1.139,El_Nino
2001-08-02,0.936,0.864,-1.125,El_Nino
2001-08-03,0.927,0.894,-1.107,El_Nino
2001-08-04,0.919,0.928,-1.084,El_Nino
2001-08-05,0.912,0.966,-1.059,El_Nino
2001-08-06,0.905,1.006,-1.03,El_Nino
2001-08-07,0.9,1.049,-0.997,El_Nino
2001-08-08,0.897,1.094,-0.962,El_Nino
2001-08-09,0.894,1.141,-0.925,El_Nino
2001-08-10,0.892,1.19,-0.885,El_Nino
2001-08-11,0.89,1.241,-0.843,El_Nino
2001-08-12,0.89,1.293,-0.8,El_Nino
2001-08-13,0.891,1.346,-0.755,El_Nino
2001-08-14,0.893,1.4,-0.709,El_Nino
2001-08-15,0.895,1.453,-0.662,El_Nino
2001-08-16,0.898,1.507,-0.615,El_Nino
2001-08-17,0.902,1.561,-0.567,El_Nino
2001-08-18,0.907,1.614,-0.519,El_Nino
2001-08-19,0.912,1.667,-0.471,El_Nino
2001-08-20,0.918,1.718,-0.424,El_Nino
2001-08-21,0.924,1.768,-0.378,El_Nino
2001-08-22,0.932,1.816,-0.333,El_Nino
2001-08-23,0.939,1.862,-0.289,El_Nino
2001-08-24,0.948,1.906,-0.246,El_Nino
2001-08-25,0.956,1.948,-0.206,El_Nino
2001-08-26,0.966,1.986,-0.168,El_Nino
2001-08-27,0.976,2.021,-0.132,El_Nino
2001-08-28,0.986,2.053,-0.099,El_Nino
2001-08-29,0.996,2.082,-0.069,El_Nino
2001-08-30,1.007,2.106,-0.042,El_Nino
2001-08-31,1.018,2.126,-0.019,El_Nino
2001-09-01,1.03,2.141,0.001,El_Nino
2001-09-02,1.041,2.152,0.016,El_Nino
2001-09-03,1.053,2.157,0.028,El_Nino
2001-09-04,1.065,2.158,0.035,El_Nino
2001-09-05,1.077,2.155,0.039,El_Nino
2001-09-06,1.089,2.148,0.039,El_Nino
2001-09-07,1.101,2.137,0.036,El_Nino
2001-09-08,1.113,2.121,0.03,El_Nino
2001-09-09,1.124,2.103,0.02,El_Nino
2001-09-10,1.134,2.08,0.007,El_Nino
2001-09-11,1.145,2.055,-0.008,El_Nino
2001-09-12,1.154,2.026,-0.027,El_Nino
2001-09-13,1.163,1.994,-0.048,El_Nino
2001-09-14,1.171,1.96,-0.071,El_Nino
2001-09-15,1.178,1.923,-0.097,El_Nino
2001-09-16,1.185,1.883,-0.126,El_Nino
2001-09-17,1.19,1.841,-0.156,El_Nino
2001-09-18,1.194,1.797,-0.189,El_Nino
2001-09-19,1.197,1.752,-0.223,El_Nino
2001-09-20,1.199,1.704,-0.259,El_Nino
2001-09-21,1.199,1.655,-0.297,El_Nino
2001-09-22,1.198,1.605,-0.336,El_Nino
2001-09-23,1.195,1.553,-0.376,El_Nino
2001-09-24,1.19,1.501,-0.418,El_Nino
2001-09-25,1.184,1.447,-0.461,El_Nino
2001-09-26,1.176,1.393,-0.505,El_Nino
2001-09-27,1.166,1.339,-0.55,El_Nino
2001-09-28,1.154,1.284,-0.595,El_Nino
2001-09-29,1.14,1.229,-0.641,El_Nino
2001-09-30,1.124,1.174,-0.688,El_Nino
2001-10-01,1.106,1.119,-0.734,El_Nino
2001-10-02,1.085,1.065,-0.781,El_Nino
2001-10-03,1.062,1.011,-0.828,El_Nino
2001-10-04,1.038,0.957,-0.875,El_Nino
2001-10-05,1.011,0.905,-0.922,El_Nino
2001-10-06,0.983,0.853,-0.968,El_Nino
2001-10-07,0.954,0.802,-1.014,El_Nino
2001-10-08,0.923,0.751,-1.059,El_Nino
2001-10-09,0.892,0.702,-1.103,El_Nino
2001-10-10,0.86,0.654,-1.147,El_Nino
2001-10-11,0.827,0.606,-1.189,El_Nino
2001-10-12,0.794,0.56,-1.23,El_Nino
2001-10-13,0.761,0.516,-1.27,El_Nino
2001-10-14,0.728,0.472,-1.308,El_Nino
2001-10-15,0.695,0.43,-1.345,El_Nino
2001-10-16,0.663,0.39,-1.38,El_Nino
2001-10-17,0.632,0.351,-1.413,El_Nino
2001-10-18,0.601,0.314,-1.444,El_Nino
2001-10-19,0.572,0.278,-1.472,El_Nino
2001-10-20,0.543,0.244,-1.499,El_Nino
2001-10-21,0.517,0.213,-1.523,El_Nino
2001-10-22,0.492,0.183,-1.544,Neutral
2001-10-23,0.469,0.155,-1.562,Neutral
2001-10-24,0.448,0.13,-1.578,Neutral
2001-10-25,0.429,0.106,-1.591,Neutral
2001-10-26,0.413,0.085,-1.6,Neutral
2001-10-27,0.399,0.067,-1.606,Neutral
2001-10-28,0.389,0.051,-1.609,Neutral
2001-10-29,0.382,0.037,-1.608,Neutral
2001-10-30,0.378,0.026,-1.604,Neutral
2001-10-31,0.377,0.018,-1.595,Neutral
2001-11-01,0.38,0.012,-1.583,Neutral
2001-11-02,0.387,0.01,-1.566,Neutral
2001-11-03,0.398,0.009,-1.546,Neutral
2001-11-04,0.412,0.012,-1.521,Neutral
2001-11-05,0.429,0.017,-1.494,Neutral
2001-11-06,0.449,0.023,-1.462,Neutral
2001-11-07,0.471,0.032,-1.428,Neutral
2001-11-08,0.496,0.042,-1.391,Neutral
2001-11-09,0.522,0.054,-1.351,El_Nino
2001-11-10,0.55,0.067,-1.309,El_Nino
2001-11-11,0.58,0.081,-1.264,El_Nino
2001-11-12,0.61,0.096,-1.217,El_Nino
2001-11-13,0.641,0.112,-1.168,El_Nino
2001-11-14,0.673,0.128,-1.118,El_Nino
2001-11-15,0.704,0.144,-1.066,El_Nino
2001-11-16,0.736,0.16,-1.012,El_Nino
2001-11-17,0.767,0.177,-0.958,El_Nino
2001-11-18,0.797,0.193,-0.902,El_Nino
2001-11-19,0.826,0.208,-0.846,El_Nino
2001-11-20,0.854,0.223,-0.79,El_Nino
2001-11-21,0.88,0.237,-0.733,El_Nino
2001-11-22,0.905,0.249,-0.676,El_Nino
2001-11-23,0.927,0.261,-0.619,El_Nino
2001-11-24,0.947,0.271,-0.563,El_Nino
2001-11-25,0.964,0.279,-0.507,El_Nino
2001-11-26,0.977,0.285,-0.451,El_Nino
2001-11-27,0.988,0.289,-0.397,El_Nino
2001-11-28,0.995,0.291,-0.344,El_Nino
2001-11-29,0.998,0.29,-0.292,El_Nino
2001-11-30,0.996,0.286,-0.241,El_Nino
2001-12-01,0.99,0.28,-0.192,El_Nino
2001-12-02,0.98,0.271,-0.146,El_Nino
2001-12-03,0.964,0.258,-0.101,El_Nino
2001-12-04,0.945,0.243,-0.058,El_Nino
2001-12-05,0.922,0.226,-0.016,El_Nino
2001-12-06,0.895,0.206,0.023,El_Nino
2001-12-07,0.865,0.184,0.061,El_Nino
2001-12-08,0.831,0.161,0.098,El_Nino
2001-12-09,0.796,0.135,0.132,El_Nino
2001-12-10,0.757,0.109,0.166,El_Nino
2001-12-11,0.717,0.081,0.197,El_Nino
2001-12-12,0.675,0.052,0.228,El_Nino
2001-12-13,0.632,0.022,0.257,El_Nino
2001-12-14,0.587,-0.008,0.284,El_Nino
2001-12-15,0.542,-0.038,0.311,El_Nino
2001-12-16,0.496,-0.069,0.336,Neutral
2001-12-17,0.45,-0.099,0.36,Neutral
2001-12-18,0.404,-0.13,0.383,Neutral
2001-12-19,0.358,-0.159,0.405,Neutral
2001-12-20,0.314,-0.188,0.426,Neutral
2001-12-21,0.27,-0.216,0.446,Neutral
2001-12-22,0.227,-0.243,0.465,Neutral
2001-12-23,0.187,-0.269,0.483,Neutral
2001-12-24,0.148,-0.293,0.5,Neutral
2001-12-25,0.111,-0.315,0.517,Neutral
2001-12-26,0.077,-0.335,0.533,Neutral
2001-12-27,0.046,-0.353,0.548,Neutral
2001-12-28,0.018,-0.369,0.562,Neutral
2001-12-29,-0.006,-0.381,0.577,Neutral
2001-12-30,-0.027,-0.391,0.59,Neutral
2001-12-31,-0.043,-0.398,0.603,Neutral
2002-01-01,-0.055,-0.402,0.616,Neutral
2002-01-02,-0.063,-0.402,0.629,Neutral
2002-01-03,-0.066,-0.399,0.641,Neutral
2002-01-04,-0.065,-0.392,0.652,Neutral
2002-01-05,-0.06,-0.383,0.664,Neutral
2002-01-06,-0.051,-0.37,0.675,Neutral
2002-01-07,-0.04,-0.354,0.685,Neutral
2002-01-08,-0.025,-0.335,0.695,Neutral
2002-01-09,-0.008,-0.313,0.705,Neutral
2002-01-10,0.011,-0.288,0.715,Neutral
2002-01-11,0.033,-0.261,0.724,Neutral
2002-01-12,0.055,-0.231,0.732,Neutral
2002-01-13,0.08,-0.199,0.74,Neutral
2002-01-14,0.105,-0.164,0.748,Neutral
2002-01-15,0.131,-0.127,0.755,Neutral
2002-01-16,0.157,-0.087,0.761,Neutral
2002-01-17,0.184,-0.046,0.767,Neutral
2002-01-18,0.21,-0.002,0.773,Neutral
2002-01-19,0.236,0.043,0.778,Neutral
2002-01-20,0.261,0.091,0.783,Neutral
2002-01-21,0.285,0.14,0.787,Neutral
2002-01-22,0.307,0.191,0.79,Neutral
2002-01-23,0.327,0.244,0.793,Neutral
2002-01-24,0.346,0.298,0.795,Neutral
2002-01-25,0.362,0.353,0.797,Neutral
2002-01-26,0.375,0.41,0.798,Neutral
2002-01-27,0.386,0.468,0.799,Neutral
2002-01-28,0.393,0.528,0.799,Neutral
2002-01-29,0.396,0.588,0.798,Neutral
2002-01-30,0.396,0.65,0.797,Neutral
2002-01-31,0.391,0.712,0.795,Neutral
2002-02-01,0.382,0.775,0.793,Neutral
2002-02-02,0.368,0.839,0.79,Neutral
2002-02-03,0.349,0.903,0.786,Neutral
2002-02-04,0.326,0.968,0.782,Neutral
2002-02-05,0.299,1.032,0.777,Neutral
2002-02-06,0.269,1.097,0.771,Neutral
2002-02-07,0.235,1.161,0.766,Neutral
2002-02-08,0.198,1.225,0.76,Neutral
2002-02-09,0.159,1.288,0.754,Neutral
2002-02-10,0.116,1.35,0.748,Neutral
2002-02-11,0.072,1.41,0.741,Neutral
2002-02-12,0.026,1.47,0.735,Neutral
2002-02-13,-0.022,1.528,0.728,Neutral
2002-02-14,-0.071,1.584,0.722,Neutral
2002-02-15,-0.121,1.638,0.715,Neutral
2002-02-16,-0.172,1.689,0.709,Neutral
2002-02-17,-0.223,1.739,0.703,Neutral
2002-02-18,-0.274,1.786,0.698,Neutral
2002-02-19,-0.325,1.829,0.693,Neutral
2002-02-20,-0.375,1.87,0.688,Neutral
2002-02-21,-0.424,1.908,0.683,Neutral
2002-02-22,-0.473,1.942,0.68,Neutral
2002-02-23,-0.52,1.972,0.676,La_Nina
2002-02-24,-0.565,1.999,0.674,La_Nina
2002-02-25,-0.608,2.021,0.672,La_Nina
2002-02-26,-0.649,2.039,0.671,La_Nina
2002-02-27,-0.688,2.053,0.671,La_Nina
2002-02-28,-0.723,2.061,0.672,La_Nina
2002-03-01,-0.755,2.065,0.673,La_Nina
2002-03-02,-0.784,2.064,0.676,La_Nina
2002-03-03,-0.809,2.058,0.679,La_Nina
2002-03-04,-0.832,2.047,0.684,La_Nina
2002-03-05,-0.851,2.032,0.689,La_Nina
2002-03-06,-0.868,2.013,0.695,La_Nina
2002-03-07,-0.882,1.991,0.701,La_Nina
2002-03-08,-0.893,1.964,0.708,La_Nina
2002-03-09,-0.903,1.935,0.715,La_Nina
2002-03-10,-0.911,1.903,0.722,La_Nina
2002-03-11,-0.917,1.868,0.73,La_Nina
2002-03-12,-0.921,1.831,0.738,La_Nina
2002-03-13,-0.924,1.792,0.746,La_Nina
2002-03-14,-0.926,1.752,0.754,La_Nina
2002-03-15,-0.926,1.709,0.761,La_Nina
2002-03-16,-0.926,1.666,0.769,La_Nina
2002-03-17,-0.926,1.622,0.776,La_Nina
2002-03-18,-0.925,1.577,0.782,La_Nina
2002-03-19,-0.924,1.532,0.788,La_Nina
2002-03-20,-0.922,1.488,0.794,La_Nina
2002-03-21,-0.921,1.443,0.799,La_Nina
2002-03-22,-0.921,1.399,0.802,La_Nina
2002-03-23,-0.921,1.356,0.806,La_Nina
2002-03-24,-0.921,1.314,0.808,La_Nina
2002-03-25,-0.923,1.273,0.809,La_Nina
2002-03-26,-0.926,1.235,0.809,La_Nina
2002-03-27,-0.93,1.198,0.807,La_Nina
2002-03-28,-0.936,1.163,0.805,La_Nina
2002-03-29,-0.944,1.132,0.801,La_Nina
2002-03-30,-0.953,1.103,0.795,La_Nina
2002-03-31,-0.965,1.077,0.788,La_Nina
2002-04-01,-0.979,1.055,0.779,La_Nina
2002-04-02,-0.995,1.036,0.768,La_Nina
2002-04-03,-1.014,1.021,0.756,La_Nina
2002-04-04,-1.035,1.009,0.743,La_Nina
2002-04-05,-1.058,1.001,0.728,La_Nina
2002-04-06,-1.083,0.995,0.712,La_Nina
2002-04-07,-1.11,0.993,0.696,La_Nina
2002-04-08,-1.138,0.993,0.679,La_Nina
2002-04-09,-1.168,0.995,0.661,La_Nina
2002-04-10,-1.199,0.999,0.644,La_Nina
2002-04-11,-1.231,1.005,0.627,La_Nina
2002-04-12,-1.264,1.014,0.609,La_Nina
2002-04-13,-1.298,1.023,0.593,La_Nina
2002-04-14,-1.333,1.034,0.577,La_Nina
2002-04-15,-1.368,1.047,0.562,La_Nina
2002-04-16,-1.404,1.06,0.548,La_Nina
